country;countryname;edate;date;party;partyname;partyabbrev;parfam;threshold;threshold_lagged;Distrikter;Antal_pladser;pervote;absseat;totseats;total;per402;per403;per404;per405;per406;per407;per408;per409;per410;per411;per412;per413;per414;per415;per416;per501;per502;per503;per504;per505;per506;per507;rile;planeco;markeco;welfare;intpeace;avg_pervote
12;Norway;16-09-1997;199709;12951;Progress Party;FrP;70;1,857485345;1,857485345;19;157;15,3;25;165;2070;1,594;3,237;0;0;0;1,014;0,242;0;0,338;4,203;0;0;2,077;0;0,338;3,092;1,304;2,077;5,845;1,787;4,01;0,386;23,478;3,237;19,662;7,923;0,242;11,7355
12;Norway;10-09-2001;200109;12951;Progress Party;FrP;70;1,857485345;1,857485345;19;157;14,641;26;165;2362;3,26;0,677;0;0;0,085;1,101;0;0;1,016;12,405;0;0,042;1,058;0;0,508;3,091;1,185;0,847;10,796;0,635;6,943;0,042;23,963;0,677;20,025;11,643;0,423;11,7355
12;Norway;12-09-2005;200509;12951;Progress Party;FrP;70;1,934422608;1,85;19;150;22,056;38;169;2638;3,033;0,834;0,265;0;0,076;4,208;1,061;0;0,341;10,538;0;0;0,417;0;0,038;4,776;2,957;2,464;11,334;2,199;9,439;0;16,945;1,099;13,154;13,798;0,038;11,7355
12;Norway;14-09-2009;200909;12951;Progress Party;FrP;70;1,934422608;1,934422608;19;150;22,91;44;188;2011;5,022;0,05;0,199;0;0;1,343;0,149;1,492;3,68;9,398;0;0,099;0,348;0;0;2,984;5,172;0,497;10,443;1,84;8,404;0,199;6,763;0,249;7,161;10,94;0,099;11,7355
12;Norway;09-09-2013;201309;12951;Progress Party;FrP;70;1,934422608;1,934422608;19;150;16,345;29;169;2519;1,509;0,119;0;0,119;0;0;5,359;0,198;0,159;12,029;0;0,04;0,397;0;2,382;3,295;5,081;0,516;14,728;0,675;6,233;0,913;-1,945;0,119;5,32;15,244;0,04;11,7355
12;Norway;11-09-2017;201709;12951;Progress Party;FrP;70;1,934422608;1,934422608;19;150;15,193;27;169;3128;1,055;2,973;0,256;0,512;0;2,014;0;0;2,877;13,363;0,096;0,096;0,575;0;0,352;1,79;2,366;2,685;10,358;2,302;6,49;0,448;14,162;3,325;12,468;13,043;0,096;11,7355
13;Denmark;09-01-1975;197501;13320;Social Democratic Party;SD;30;2,034427118;;17;135;32,43;2,034427118;;115;0;0;0;1,7;0;0;0;2,6;12,9;0;5,2;1,7;4,3;0;0;1,7;0;14,7;8,6;0;0,9;0;-9,5;5,2;4,3;23,3;0;32,43309091
13;Denmark;15-02-1977;197702;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;47;0;0;2,1;2,1;0;0;4,3;2,1;8,5;2,1;0;0;0;0;0;0;0;10,6;8,5;0;4,3;0;-12,8;2,1;0;19,1;0;32,43309091
13;Denmark;23-10-1979;197910;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;132;0;0,8;1,5;0;0;0;58,3;0;1,5;2,3;3,8;0;0;0;0;0,8;0;9,1;3;0;0,8;0;-11,4;6,1;0;12,1;0;32,43309091
13;Denmark;08-12-1981;198112;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;106;0,9;1,9;0;0;0;0;3,8;0;11,3;1,9;0;0;3,8;0;0;1,9;0,9;6,6;3,8;0;1,9;0;-5,7;1,9;3,8;10,4;2,8;32,43309091
13;Denmark;10-01-1984;198401;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;169;0;0;0;0;0;0;11,834;0;4,142;0,592;3,55;0,592;1,183;0;0;4,142;2,367;15,976;7,692;0;5,917;0;-23,669;3,55;1,183;23,669;6,509;32,43309091
13;Denmark;08-09-1987;198709;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;124;1,613;8,065;0;4,032;0;0;0;0;1,613;5,645;3,226;0;2,419;0;8,065;0;2,419;5,645;8,065;0,806;8,065;0;-29,032;11,29;2,419;13,71;0;32,43309091
13;Denmark;10-05-1988;198805;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;153;3,268;2,614;0,654;4,575;0;0;1,961;0;0;1,307;0,654;0;2,614;0;0,654;3,922;0;5,882;1,307;0;5,229;0;-20,261;3,922;2,614;7,19;0;32,43309091
13;Denmark;12-12-1990;199012;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;62;1,613;0;0;0;0;0;4,839;0;1,613;4,839;3,226;0;0;0;0;6,452;0;3,226;19,355;0;8,065;0;-35,484;3,226;0;22,581;0;32,43309091
13;Denmark;21-09-1994;199409;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;217;0;0,922;0,922;0,922;0;0;2,765;0;0;0,922;0,461;0;0,461;0;0;4,608;0;2,304;6,912;0;8,756;0;-7,373;2,304;0,461;9,217;0;32,43309091
13;Denmark;11-03-1998;199803;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;384;0;0;0;0;0;0;2,604;0;0;0,521;0;0;6,771;0;0;7,812;0;3,125;14,062;0;7,812;0;-1,042;0;7,031;17,188;0;32,43309091
13;Denmark;20-11-2001;200111;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;1125;0;0,978;0;0;0;0,8;4;0;0,444;7,111;0;0;1,867;0;0;8,889;2,933;7,733;11,467;0;9,244;0;-13,422;0,978;1,867;19,2;0,178;32,43309091
13;Denmark;08-02-2005;200502;13320;Social Democratic Party;SD;30;2,034427118;2,034427118;17;135;32,43;2,034427118;;289;0;0;0;0;0;2,076;7,958;0;1,038;12,111;0;0;2,076;0;0;8,304;0,346;1,038;26,298;0;16,609;0;-36,332;0;2,076;27,336;0;32,43309091
13;Denmark;13-11-2007;200711;13320;Social Democratic Party;SD;30;1,635660859;2,034427118;10;135;32,43;1,635660859;;117;1,709;1,709;3,419;1,709;0;0;4,274;0;1,709;4,274;0,855;0;0;0;11,966;7,692;0;11,111;6,838;0;0,855;0;-8,547;5,983;0;17,949;0,855;32,43309091
13;Denmark;15-09-2011;201109;13320;Social Democratic Party;SD;30;1,635660859;1,635660859;10;135;32,43;1,635660859;;169;1,775;1,183;0;0,592;0;0;7,692;4,734;1,775;3,55;4,734;0;3,55;0;0;7,101;0;2,367;13,609;0;5,325;0;-6,509;5,917;4,142;15,976;0;32,43309091
13;Denmark;18-06-2015;201506;13320;Social Democratic Party;SD;30;1,635660859;1,635660859;10;135;32,43;1,635660859;;574;1,916;0;2,265;0;0;0,348;0;2,091;2,613;4,181;0;0;3,31;0;0,871;4,878;0;10,279;20,557;0;7,666;0;-2,091;2,265;3,31;30,836;0;32,43309091
13;Denmark;05-06-2019;201906;13320;Social Democratic Party;SD;30;1,635660859;1,635660859;10;135;32,43;1,635660859;;2597;0,077;0,193;0,462;0;0;0;0;0;1,463;8,933;0;0;0;0;5,968;16,095;0,385;12,784;12,091;0;5,429;0;-18,483;0,655;0;24,875;0;32,43309091
13;Denmark;09-01-1975;197501;13420;Liberals;V;40;2,034427118;;17;135;23,325;42;175;67;13,4;1,5;0;1,5;0;0;1,5;0;4,5;3;9;0;7,5;0;0;4,5;0;1,5;1,5;1,5;4,5;1,5;11,9;10,5;7,5;3;0;19,11009091
13;Denmark;15-02-1977;197702;13420;Liberals;V;40;2,034427118;2,034427118;17;135;11,967;21;175;98;3,1;0;0;1;0;0;1;0;6,1;0;4,1;0;8,2;0;0;1;1;6,1;2;0;1;0;20,5;4,1;9,2;8,1;0;19,11009091
13;Denmark;23-10-1979;197910;13420;Liberals;V;40;2,034427118;2,034427118;17;135;12,503;22;175;44;2,1;0;0;4,3;0;0;8,5;0;0;0;6,4;0;6,4;0;0;0;0;8,5;0;6,4;0;0;51,1;6,4;10,7;8,5;0;19,11009091
13;Denmark;08-12-1981;198112;13420;Liberals;V;40;2,034427118;2,034427118;17;135;11,31;21;175;78;3,7;0;2,5;1,2;0;0;1,2;0;7,4;0;2,5;0;17,3;0;0;0;1,2;3,7;3,7;2,5;1,2;0;23,5;5;23,5;7,4;0;19,11009091
13;Denmark;10-01-1984;198401;13420;Liberals;V;40;2,034427118;2,034427118;17;135;12,068;22;175;659;1,669;0;0;0;0;0;8,042;0;3,338;7,739;0,152;0;4,856;0;0;0;0;1,517;0,152;0;0,303;0,759;13,657;0,152;8,346;1,669;3,187;19,11009091
13;Denmark;08-09-1987;198709;13420;Liberals;V;40;2,034427118;2,034427118;17;135;10,536;19;175;284;1,056;0;0;1,056;0;0;0,352;3,521;0;1,408;0;0;3,169;0;0;3,521;2,113;0,352;8,803;1,056;2,817;0,352;29,225;0;26,408;9,155;0;19,11009091
13;Denmark;10-05-1988;198805;13420;Liberals;V;40;2,034427118;2,034427118;17;135;11,841;22;175;40;12,5;0;0;0;0;0;2,5;0;2,5;0;0;0;0;0;0;5;0;2,5;0;0;0;0;37,5;0;5;2,5;2,5;19,11009091
13;Denmark;12-12-1990;199012;13420;Liberals;V;40;2,034427118;2,034427118;17;135;15,793;29;175;179;0;0;0;0;0;0;2,235;0;0;1,117;0;0;0;0;0;3,911;1,676;0;0;0;0,559;0;10,056;0;0,559;0;3,352;19,11009091
13;Denmark;21-09-1994;199409;13420;Liberals;V;40;2,034427118;2,034427118;17;135;23,295;42;175;209;18,66;4,785;0,478;0;0,478;0;2,871;0;0;1,914;0,957;0;5,263;0;0;0;0;0,478;0;3,828;0,478;0;54,067;6,22;17,225;0,478;0;19,11009091
13;Denmark;11-03-1998;199803;13420;Liberals;V;40;2,034427118;2,034427118;17;135;24,01;42;175;70;0;0;0;0;0;0;2,857;0;0;0;0;0;21,429;0;0;0;0;0;11,429;0;8,571;0;28,571;0;21,429;11,429;0;19,11009091
13;Denmark;20-11-2001;200111;13420;Liberals;V;40;2,034427118;2,034427118;17;135;31,25;56;175;69;0;0;0;0;0;0;0;0;0;0;0;0;11,594;0;0;0;0;0;13,043;0;1,449;0;36,232;0;11,594;13,043;0;19,11009091
13;Denmark;08-02-2005;200502;13420;Liberals;V;40;2,034427118;2,034427118;17;135;29,031;52;175;253;1,976;0;0;0;0;0;7,51;0;3,162;8,696;0;0;8,3;0;0;12,648;0;0;19,763;0;8,696;0;-2,372;0;15,81;19,763;0;19,11009091
13;Denmark;13-11-2007;200711;13420;Liberals;V;40;1,635660859;2,034427118;10;135;26,26;46;175;129;3,876;1,55;3,876;0;0;0;10,078;0;0;12,403;0;0;4,651;0;0;6,202;0;1,55;5,426;0;0;0;-6,977;5,426;5,426;6,977;0;19,11009091
13;Denmark;15-09-2011;201109;13420;Liberals;V;40;1,635660859;1,635660859;10;135;26,739;47;175;226;1,77;0;0,442;0;0;0;5,31;5,31;6,637;0,442;0;0;6,637;0;0;0;0;4,425;20,796;2,655;9,735;2,212;-13,717;0,442;13,274;25,221;0;19,11009091
13;Denmark;18-06-2015;201506;13420;Liberals;V;40;1,635660859;1,635660859;10;135;19,471;34;175;101;1,98;0;0;0;0;0;0;0;12,871;0;0;0;0;0;0;0;0;0,99;19,802;7,921;0;0;17,822;0;4,95;20,792;0;19,11009091
13;Denmark;05-06-2019;201906;13420;Liberals;V;40;1,635660859;1,635660859;10;135;23,393;43;175;143;0;0;0;0;0;0,699;0;2,098;0;0;0;0;0;0;4,196;8,392;0;12,587;20,979;0;0,699;0;-17,483;0;0;33,566;0;19,11009091
13;Denmark;09-01-1975;197501;13620;Conservative People’s Party;KF;60;2,034427118;;17;135;5,515;10;175;72;0;12,5;0;1,4;0;0;1,4;0;4,2;0;4,2;0;12,5;0;0;0;1,4;0;0;2,8;1,4;2,8;8,4;16,7;16,7;0;0;13,26772727
13;Denmark;15-02-1977;197702;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;8,475;15;175;59;1,7;0;0;1,7;0;0;0;0;5,1;1,7;8,5;0;8,5;0;0;0;0;1,7;1,7;1,7;0;0;22,1;8,5;13,6;3,4;0;13,26772727
13;Denmark;23-10-1979;197910;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;12,477;22;175;75;1,3;0;0;5,3;0;0;6,7;1,3;2,7;2,7;6,7;0;13,3;0;0;0;0;0;0;4;0;0;35,9;6,7;21,3;0;0;13,26772727
13;Denmark;08-12-1981;198112;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;14,454;26;175;91;9,9;0;0;1,1;0;0;1,1;0;4,4;1,1;0;0;20,9;0;0;0;0;0;1,1;7,7;0;0;51,7;0;30,8;1,1;0;13,26772727
13;Denmark;10-01-1984;198401;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;23,445;42;175;49;6,122;2,041;0;0;0;0;10,204;0;4,082;2,041;0;0;4,082;0;0;2,041;0;4,082;0;0;2,041;0;34,694;2,041;8,163;4,082;0;13,26772727
13;Denmark;08-09-1987;198709;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;20,844;38;175;178;5,056;0;0,562;0;0;0;1,124;1,124;0;5,618;0,562;0;0,562;0;0;7,303;6,18;0;6,742;0;3,371;0;4,494;1,124;5,056;6,742;0;13,26772727
13;Denmark;10-05-1988;198805;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;19,286;35;175;25;12;0;0;0;0;0;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;4;13,26772727
13;Denmark;12-12-1990;199012;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;15,967;30;175;109;0,917;0;0;0;0;0;1,835;0;0;1,835;0;0;0,917;0;0;8,257;0;1,835;4,587;0;0;0;10,092;0;12,844;6,422;0,917;13,26772727
13;Denmark;21-09-1994;199409;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;15,021;27;175;113;1,77;2,655;0,885;0,885;0;0;6,195;0;0;3,54;0;0;0,885;0;0;1,77;0;0;4,425;0,885;9,735;0;15,929;3,54;6,195;4,425;0;13,26772727
13;Denmark;11-03-1998;199803;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;8,92;16;175;241;7,054;0,415;0;0;0;0;0,83;0;3,734;2,905;0;0;5,809;0;0;9,544;0;0;7,469;0;9,129;0;18,672;0,415;10,373;7,469;0,415;13,26772727
13;Denmark;20-11-2001;200111;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;9,07;16;175;108;0;0;0;0;0;0;3,704;0;2,778;1,852;0;0;9,259;0;0;0,926;0;0;5,556;0,926;6,481;0;20,37;0;16,667;5,556;0;13,26772727
13;Denmark;08-02-2005;200502;13620;Conservative People’s Party;KF;60;2,034427118;2,034427118;17;135;10,273;18;175;175;0;0;0;0;0;0;4,571;0;2,857;4;0,571;0;10,857;0;0;1,714;0;0,571;19,429;0;4;0;9,714;0,571;13,714;20;1,143;13,26772727
13;Denmark;13-11-2007;200711;13620;Conservative People’s Party;KF;60;1,635660859;2,034427118;10;135;10,39;18;175;121;4,959;0,826;0,826;0;0;1,653;4,132;0;0,826;7,438;0;0;0;0;0;8,264;0;0;23,967;0;7,438;0;-17,355;1,653;0;23,967;0;13,26772727
13;Denmark;15-09-2011;201109;13620;Conservative People’s Party;KF;60;1,635660859;1,635660859;10;135;4,922;8;175;142;1,408;0;0;0;0;0;6,338;0;0;0;0;0;4,225;0;0;0,704;0;12,676;0;4,93;9,859;0;47,887;0;14,789;12,676;0,704;13,26772727
13;Denmark;18-06-2015;201506;13620;Conservative People’s Party;KF;60;1,635660859;1,635660859;10;135;3,353;6;175;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,143;0;0;0;11,429;0;60;0;34,286;0;0;13,26772727
13;Denmark;05-06-2019;201906;13620;Conservative People’s Party;KF;60;1,635660859;1,635660859;10;135;6,622;12;175;972;2,058;3,395;0;0;0;0,103;0;0,617;0,72;3,704;0;0;0;0;1,749;9,774;0,514;4,835;21,399;0;3,909;0;-7,202;3,395;2,366;26,235;0;13,26772727
13;Denmark;11-03-1998;199803;13720;Danish People’s Party;DF;70;2,034427118;2,034427118;17;135;8,92;13;175;72;0;0;0;0;0;0;4,167;0;0;0;0;0;2,778;0;0;2,778;2,778;1,389;9,722;4,167;1,389;0;9,722;0;9,722;11,111;1,389;12,66271429
13;Denmark;20-11-2001;200111;13720;Danish People’s Party;DF;70;2,034427118;2,034427118;17;135;9,07;22;175;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;35;0;0;5;0;12,66271429
13;Denmark;08-02-2005;200502;13720;Danish People’s Party;DF;70;2,034427118;2,034427118;17;135;10,273;24;175;50;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;0;4;10;0;6;0;38;0;2;14;0;12,66271429
13;Denmark;13-11-2007;200711;13720;Danish People’s Party;DF;70;1,635660859;2,034427118;10;135;10,39;25;175;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,021;0;4,255;8,511;0;0;0;14,894;0;0;12,766;0;12,66271429
13;Denmark;15-09-2011;201109;13720;Danish People’s Party;DF;70;1,635660859;1,635660859;10;135;4,922;22;175;346;0;0;0;0;0;0;0;0;0;1,156;0;0;0;0;0;2,312;0;3,179;5,78;0;7,803;0;30,925;0;0,867;8,96;0;12,66271429
13;Denmark;18-06-2015;201506;13720;Danish People’s Party;DF;70;1,635660859;1,635660859;10;135;3,353;37;175;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;18,75;0;0;25;0;12,66271429
13;Denmark;05-06-2019;201906;13720;Danish People’s Party;DF;70;1,635660859;1,635660859;10;135;6,622;16;175;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,447;0;7,447;14,894;0;0;0;32,979;0;0;22,34;0;12,66271429
14;Finland;22-09-1975;197509;14221;Finnish People’s Democratic Union;SKDL;20;1,351040702;1,351040702;15;200;18,892;40;200;94;0;0;8,511;3,191;1,064;0;4,255;0;2,128;0;1,064;2,128;0;0;0;4,255;0;10,638;14,894;0;4,255;0;-42,553;9,574;0;25,532;1,064;17,124125
14;Finland;13-03-1979;197903;14221;Finnish People’s Democratic Union;SKDL;20;1,351040702;1,351040702;15;200;17,898;35;200;98;0;14,286;6,122;0;0;0;0;0;1,02;2,041;2,041;2,041;0;0;0;3,061;1,02;16,327;0;0;7,143;0;-13,265;22,449;0;16,327;1,02;17,124125
14;Finland;21-03-1983;198303;14221;Finnish People’s Democratic Union;SKDL;20;1,351040702;1,351040702;15;200;13,97;27;200;140;0;0,714;17,857;0;0;0;0;0;0;0;0;0;0;0,714;0;3,571;2,143;7,143;4,286;0,714;0,714;0;-64,286;18,571;0;11,429;7,143;17,124125
14;Finland;16-03-1987;198703;14221;Finnish People’s Democratic Union;SKDL;20;1,351040702;1,351040702;15;200;9,39;16;200;660;0;0,455;0;0;0,303;0;0;0;0;0,455;6,061;0;0;1,364;0;4,545;15,606;8,182;3,333;0;5,152;0;-46,515;6,515;0;11,515;3,485;17,124125
14;Finland;22-09-1975;197509;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;24,859;54;200;36;0;2,778;11,111;0;0;0;0;0;0;0;22,222;0;0;0;0;2,778;2,778;25;0;0;8,333;0;-33,333;36,111;0;25;0;23,0029375
14;Finland;13-03-1979;197903;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;23,891;52;200;162;0;0,617;21,605;0;0;0;6,79;0;0,617;2,469;0;0;0;0;0;4,938;2,469;13,58;0;0;8,642;0;-40,123;22,222;0;13,58;1,852;23,0029375
14;Finland;21-03-1983;198303;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;26,713;57;200;37;0;0;2,703;0;0;0;0;0;0;0;0;0;0;0;0;16,216;0;8,108;0;0;0;0;43,243;2,703;0;8,108;5,405;23,0029375
14;Finland;16-03-1987;198703;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;24,143;56;200;77;0;0;0;0;0;0;0;0;0;11,688;6,494;0;0;0;0;7,792;0;0;38,961;0;0;0;-45,455;6,494;0;38,961;0;23,0029375
14;Finland;17-03-1991;199103;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;22,124;48;200;85;0;0;0;0;0;0;0;0;0;1,176;8,235;0;0;0;0;12,941;2,353;0;10,588;0;7,059;0;1,176;8,235;7,059;10,588;0;23,0029375
14;Finland;19-03-1995;199503;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;28,251;63;200;51;0;0;0;0;0;0;7,843;0;5,882;0;0;0;5,882;0;1,961;5,882;1,961;31,373;7,843;0;9,804;0;-13,725;0;7,843;39,216;0;23,0029375
14;Finland;21-03-1999;199903;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;22,86;51;200;73;1,37;0;0;0;0;0;13,699;0;2,74;2,74;0;0;6,849;0;0;2,74;0;8,219;13,699;0;5,479;0;-1,37;0;6,849;21,918;1,37;23,0029375
14;Finland;16-03-2003;200303;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;24,473;53;200;194;2,577;0,515;6,701;1,031;0;0;4,639;0;1,031;2,577;0;0;2,062;0;0;4,639;6,186;6,701;15,464;0;5,67;0;-24,742;7,216;2,577;22,165;0,515;23,0029375
14;Finland;18-03-2007;200703;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;21,44;45;200;398;1,005;1,508;0,251;0,251;0;0,251;2,261;0,251;3,015;11,307;0;0;0,754;0;1,005;4,523;2,261;5,025;18,342;0,251;6,03;0;-36,432;1,759;0,754;23,367;0;23,0029375
14;Finland;17-04-2011;201104;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;19,103;42;200;571;3,678;1,751;3,327;2,627;0,701;0,35;8,932;0,175;8,757;10,508;0;0,701;11,033;0;2,802;0,701;0,35;3,853;3,152;0,35;2,277;0;-11,384;5,079;11,033;7,005;0;23,0029375
14;Finland;19-04-2015;201504;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;16,51;34;200;248;4,032;1,21;0,806;0;0,403;0;0;2,823;5,242;7,661;0;0;1,21;0;1,21;3,226;2,016;10,484;17,742;0,806;6,048;0;-27,016;2,016;1,21;28,226;0,806;23,0029375
14;Finland;14-04-2019;201904;14320;Finnish Social Democrats;SSDP;30;1,351040702;1,351040702;15;200;17,732;40;200;3024;2,348;3,604;0,893;0,397;0,595;0,132;0;0,198;1,753;9,358;0;0,265;0,794;0;3,472;12,136;2,05;8,366;9,722;0,86;8,929;0;-23,413;4,497;0,926;18,089;0,562;23,0029375
14;Finland;22-09-1975;197509;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;18,37;35;200;29,5;12,5;0;0;0;0;0;10,55;0;0;0;0;0;1,064;0;0;0;0;12,766;29,167;0;0;0;2,482;0;1,064;41,933;0;18,9986875
14;Finland;13-03-1979;197903;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;21,654;47;200;12;25;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;58,333;0;0;0;-33,333;0;0;58,333;0;18,9986875
14;Finland;21-03-1983;198303;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;22,119;44;200;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;12,5;0;0;0;-16,667;0;0;12,5;0;18,9986875
14;Finland;16-03-1987;198703;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;23,132;53;200;141;0;4,965;0;0;0;0;0;0;6,383;0;0;0;0;0;0;10,638;0;0;36,17;0;0;0;-30,496;4,965;10,638;36,17;0;18,9986875
14;Finland;17-03-1991;199103;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;19,314;40;200;67;8,955;0;0;0;0;0;0;0;0;14,925;13,433;0;0;0;0;10,448;0;1,493;7,463;0;0;0;-4,478;13,433;7,463;8,955;1,493;18,9986875
14;Finland;19-03-1995;199503;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;17,894;39;200;171;4,678;1,17;0;0,585;0;1,17;14,62;0;3,509;4,094;0;0;1,754;0;0,585;3,509;3,509;12,865;4,678;5,263;6,433;1,17;14,62;1,17;5,263;17,544;0,585;18,9986875
14;Finland;21-03-1999;199903;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;21,03;46;200;112;3,571;0;0;0;0;0;8,036;0;0;0;0;0;2,679;0;0;1,786;0;5,357;2,679;0;8,929;0;29,464;0;14,286;8,036;0;18,9986875
14;Finland;16-03-2003;200303;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;18,551;40;200;205;27,317;0;0;0;0;0;3,415;0;2,439;1,463;0,976;0;11,707;0;0;5,366;0;0;22,927;0;13,659;0;9,756;0,976;12,195;22,927;0;18,9986875
14;Finland;18-03-2007;200703;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;22,26;50;200;180;5;0,556;0;0,556;0;0;3,333;0;0;2,222;0;0;0;0;1,111;6,667;0;6,667;22,222;5,556;5,556;2,222;-20,556;0,556;1,111;28,889;0,556;18,9986875
14;Finland;17-04-2011;201104;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;20,382;44;200;400;0,75;1,5;0,25;0;0;0;1;0,5;2;1,5;0;0;10,5;0;1;5,25;0;2;10;0;2,25;0;13,75;1,75;12;12;0,25;18,9986875
14;Finland;19-04-2015;201504;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;18,198;37;200;359;5,571;1,671;0;0;0,836;0,557;0;0;2,507;11,421;0;0;6,128;0;1,114;8,078;0;1,114;8,914;0,836;13,37;0,557;-12,535;1,671;6,128;10,028;0,557;18,9986875
14;Finland;14-04-2019;201904;14620;National Coalition;KK;60;1,351040702;1,351040702;15;200;17,001;38;200;250;4;2,4;0,8;0;0,4;0,8;0;0;0,8;6;0;0;3,2;0;1,6;10,8;2;6,8;5,6;1,6;12,8;0,8;1,2;3,2;5,2;12,4;0;18,9986875
14;Finland;22-09-1975;197509;14810;Centre Party;KESK;80;1,351040702;1,351040702;15;200;17,629;39;200;82;0;2,439;12,195;0;1,22;0;18,293;0;2,439;1,22;3,659;0;0;0;0;4,878;0;9,756;15,854;0;0;0;-40,244;18,293;0;25,61;4,878;19,5853125
14;Finland;13-03-1979;197903;14810;Centre Party;KESK;80;1,351040702;1,351040702;15;200;17,291;36;200;120;0;6,667;13,333;0;0,833;0;1,667;0;0,833;0;0;0;0;0;0;8,333;2,5;18,333;0;0;1,667;0;-24,167;20;0;18,333;0,833;19,5853125
14;Finland;21-03-1983;198303;14810;Centre Party;KESK;80;1,351040702;1,351040702;15;200;17,626;38;200;49;0;8,163;10,204;0;0;0;2,041;0;2,041;0;0;0;0;0;0;10,204;0;20,408;0;0;6,122;0;-36,735;18,367;0;20,408;0;19,5853125
14;Finland;16-03-1987;198703;14810;Centre Party;KESK;80;1,351040702;1,351040702;15;200;17,62;40;200;237;0;9,705;0;0;0;0;0;0;0;1,688;6,329;0;0;0;0;8,017;8,439;0;7,595;0;0;0;-10,549;16,034;0;7,595;5,485;19,5853125
14;Finland;17-03-1991;199103;14810;Finnish Centre;SK;80;1,351040702;1,351040702;15;200;24,825;55;200;79;0;0;0;0;0;0;0;0;0;0;18,987;0;0;0;0;11,392;0;0;1,266;0;2,532;0;1,266;18,987;0;1,266;0;19,5853125
14;Finland;19-03-1995;199503;14810;Finnish Centre;SK;80;1,351040702;1,351040702;15;200;19,85;44;200;41;4,878;0;0;0;0;0;9,756;0;4,878;0;0;0;0;0;0;21,951;0;4,878;4,878;9,756;0;0;26,829;0;12,195;9,756;0;19,5853125
